model,task,checkpoint,quantization,fp32_accuracy_%,int8_accuracy_%,accuracy_drop_%,fp32_size_mb,int8_size_mb,compression_ratio_x,fp32_latency_ms,int8_latency_ms,latency_speedup_x,fp32_throughput_sps,int8_throughput_sps,fp32_sparsity_%,int8_sparsity_%,fp32_precision_%,int8_precision_%,fp32_recall_%,int8_recall_%,fp32_f1_%,int8_f1_%,fp32_energy_mj,int8_energy_mj,weight_bit,gpu,server
distilbert-base-uncased,rte,textattack/distilbert-base-uncased-RTE,Q-BERT asymmetric per-channel INT8,65.704,65.704,0.0,255.4131,64.0027,3.99,1.377222,1.492126,0.923,726.0992,670.1846,0.0,0.0,65.835,65.835,65.704,65.704,65.3058,65.3058,289.2167,313.3465,8,NVIDIA L40S,edgellm3@10.10.39.108
