model,task,checkpoint,quantization,fp32_accuracy_%,int8_accuracy_%,accuracy_drop_%,fp32_size_mb,int8_size_mb,compression_ratio_x,fp32_latency_ms,int8_latency_ms,latency_speedup_x,fp32_throughput_sps,int8_throughput_sps,fp32_sparsity_%,int8_sparsity_%,fp32_precision_%,int8_precision_%,fp32_recall_%,int8_recall_%,fp32_f1_%,int8_f1_%,fp32_energy_mj,int8_energy_mj,weight_bit,gpu,server
albert-base-v2,rte,anirudh21/albert-base-v2-finetuned-rte,Q-BERT asymmetric per-channel INT8,73.6462,73.2852,0.36,44.5752,11.1727,3.99,3.742855,4.315926,0.867,267.1757,231.7,0.0,0.0,74.2914,74.1116,73.6462,73.2852,73.6201,73.2315,785.9996,906.3445,8,NVIDIA L40S,edgellm3@10.10.39.108
