model,task,checkpoint,quantization,fp32_accuracy_%,int8_accuracy_%,accuracy_drop_%,fp32_size_mb,int8_size_mb,compression_ratio_x,fp32_latency_ms,int8_latency_ms,latency_speedup_x,fp32_throughput_sps,int8_throughput_sps,fp32_sparsity_%,int8_sparsity_%,fp32_precision_%,int8_precision_%,fp32_recall_%,int8_recall_%,fp32_f1_%,int8_f1_%,fp32_energy_mj,int8_energy_mj,weight_bit,gpu,server
bert-base-uncased,rte,textattack/bert-base-uncased-RTE,Q-BERT asymmetric per-channel INT8,72.5632,72.2022,0.36,417.6475,104.7063,3.99,3.265496,3.680551,0.887,306.2322,271.6984,0.0,0.0,73.826,73.3475,72.5632,72.2022,71.8836,71.5468,685.7542,772.9157,8,NVIDIA L40S,edgellm3@10.10.39.108
